product_name,unit,final_price,marked_price,product_url,scrape_timestamp,run_id
Trà sữa Go Thái Sơn 330ml,Chai,10900.0,19500.0,https://winmart.vn/products/thai-son-tra-sua-go-330ml--s10240055?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Bánh trứng tươi sợi thịt gà Fasty túi 6gói x 26g,Gói 6,31900.0,41500.0,https://winmart.vn/products/fasty-banh-trung-soi-thit-ga-156g--s10281159?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Bánh sừng bò Bauli Moonfils Socola 45g,Cái,8500.0,10600.0,https://winmart.vn/products/bauli-moonfils-banh-sung-bo-socola-45g--s10603099?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Bánh sừng bò Bauli Moonfils Dâu 45g,Cái,8500.0,10600.0,https://winmart.vn/products/bauli-moonfils-banh-sung-bo-dau-45g--s10603101?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Xúc xích Roma Đức Việt gói 500g,Gói,54000.0,66400.0,https://winmart.vn/products/duc-viet-xuc-xich-roma-goi-500g--s10005307?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Thạch đen Cao Bằng Thạch An 480g,Hộp,27500.0,34100.0,https://winmart.vn/products/thach-an-thach-den-cao-bang-480g--s10315702?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Xúc xích dinh dưỡng thịt heo Ponnie (35gr x 5 Cây),Gói,19500.0,22900.0,https://winmart.vn/products/ponnie-xuc-xich-thit-heo-5-cay-35g--s10132417?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Lốc 6 gói bánh trứng Karo chà bông 26g,Gói 6,32900.0,38800.0,https://winmart.vn/products/karo-banh-trung-cha-bong-26g--s10140247?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Bịch 6 gói Karo Bánh trứng chà bông phô mai 26g,Gói,32900.0,38800.0,https://winmart.vn/products/karo-banh-trung-cha-bong-phomai-26g--s10281742?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
Chân giò xông khói rút xương Đức Việt 300g,Gói,85500.0,99000.0,https://winmart.vn/products/duc-viet-chan-gio-x.khoi-rut-xuong-300g--s10005539?storeGroupCode=1998&storeCode=1535,"3/10/2026, 3:50:46 PM",b62e8523-0e5b-42c6-a30f-9ae56580a846
