product_name,unit,final_price,marked_price,product_url,scrape_timestamp,run_id
Sô cô la Ferrero Rocher hộp trái tim 100g,Hộp,116000.0,225000.0,https://winmart.vn/products/ferrerorocher-100-g-trai-tim--s10193880?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Kẹo dừa hạnh nhân Ferrero Confett 150g,Hộp,119000.0,225000.0,https://winmart.vn/products/raffaello-keo-dua-h.nhan-confett-150g--s10606942?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Kẹo Socola Ferrero Rocher 375g,Hộp,266000.0,448000.0,https://winmart.vn/products/ferrero-keo-socola-rocher-375g--s10015253?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Sô cô la Ferrero Rocher hộp 200g,Hộp,147000.0,249000.0,https://winmart.vn/products/ferrero-socola-rocher-200g--s10056640?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Kẹo socola Snickers gói 51g,Cái,20000.0,26900.0,https://winmart.vn/products/snickers-keo-socola-51g--s10014580?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Snack khoai tây Pringles kem chua sốt hành 107g,Hộp,33500.0,45500.0,https://winmart.vn/products/pringles-snack-k.tay-kem-sot-107g-102g--s10015827?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Khoai tây vị tự nhiên Pringles lon 110g,Hộp,33500.0,45500.0,https://winmart.vn/products/pringles-snack-k.tay-tu-nhien-107g102g--s10015826?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Snack khoai tây Pringles vị phô mai 110g,Hộp,33500.0,45500.0,https://winmart.vn/products/pringles-snack-k.tay-pho-mai-107g102g--s10015828?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Snack Lay Stax khoai tây sườn BBQ 160g,Lon,36900.0,48000.0,https://winmart.vn/products/lay-stax-snack-k.tay-suon-bbq-160155g--s10193134?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
Bánh Kenju kem dẻo Richy túi 186g,Gói,35000.0,45500.0,https://winmart.vn/products/richy-banh-kenju-kem-deo-goi-186g--s10195893?storeGroupCode=1998&storeCode=1535,"3/27/2026, 2:42:09 PM",233f0c8d-8985-418a-b02e-e64fcead7ae0
