product_name,unit,final_price,marked_price,product_url,deal,gift_price,scrape_timestamp,run_id
Cam canh,1KG,39900.0,58900.0,https://winmart.vn/products/cam-canh--s10054799?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Su hào xanh WinEco,1KG,19120.0,23900.0,https://winmart.vn/products/wineco-su-hao-xanh-l1--s10054623?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Súp lơ trắng WinEco,1KG,47920.0,59900.0,https://winmart.vn/products/wineco-sup-lo-bong-cai-trang-l1--s10054669?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Cần tây lớn WinEco,1KG,52720.0,65900.0,https://winmart.vn/products/wineco-can-tay-lon-l1--s10054767?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Bí xanh (bí đao) WinEco,1KG,32720.0,40900.0,https://winmart.vn/products/wineco-bi-xanh-bi-dao-l1--s10054773?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Cải bó xôi WinEco gói 300g,Gói,12000.0,15000.0,https://winmart.vn/products/wineco-cai-bo-xoi-300gr--s10281825?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Cải cúc WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-cuc-l1-300gr--s10281828?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Giá đỗ WinEco 300g,Gói,10000.0,12500.0,https://winmart.vn/products/wineco-gia-do-l1-300gr--s10281835?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Rau mầm cải ngọt WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-ngot-l1-100gr--s10281839?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
Rau mầm cải xanh WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-xanh-l1-100gr--s10281840?storeGroupCode=1998&storeCode=1535,,0.0,"12/22/2025, 2:51:07 PM",034bd43c-46c4-44fa-9cfb-60a708d3bebb
