product_name,unit,final_price,marked_price,product_url,deal,gift_price,scrape_timestamp,run_id
Cam vàng Úc ( 3 trái/hộp),Hộp,69900.0,89000.0,https://winmart.vn/products/cam-vang-uc-3-traihop--s10401646?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Su hào xanh WinEco,1KG,14000.0,17500.0,https://winmart.vn/products/wineco-su-hao-xanh-l1--s10054623?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Súp lơ trắng WinEco,1KG,39920.0,49900.0,https://winmart.vn/products/wineco-sup-lo-bong-cai-trang-l1--s10054669?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Cần tây lớn WinEco,1KG,38320.0,47900.0,https://winmart.vn/products/wineco-can-tay-lon-l1--s10054767?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Chôm chôm,1KG,59900.0,75000.0,https://winmart.vn/products/chom-chom--s10054822?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Táo Tessa Hà Lan,1KG,99900.0,125000.0,https://winmart.vn/products/tao-tessa-ha-lan--s10241564?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Cải bó xôi WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-bo-xoi-300gr--s10281825?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Cải cúc WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-cuc-l1-300gr--s10281828?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Giá đỗ WinEco 300g,Gói,10000.0,12500.0,https://winmart.vn/products/wineco-gia-do-l1-300gr--s10281835?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Rau mầm cải ngọt WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-ngot-l1-100gr--s10281839?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Rau mầm cải xanh WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-xanh-l1-100gr--s10281840?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Hẹ lá WinEco 100g,Gói,6400.0,8000.0,https://winmart.vn/products/wineco-he-la-l1-100gr--s10281880?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Hành lá WinEco gói 100g,Gói,4800.0,6000.0,https://winmart.vn/products/wineco-hanh-la-l1-100gr--s10281879?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Xà lách lolo xanh WinEco 300g,Gói,10320.0,12900.0,https://winmart.vn/products/wineco-xa-lach-lolo-xanh-l1-300g--s10281893?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
Xà lách mỡ WinEco 300g,Gói,19600.0,24500.0,https://winmart.vn/products/wineco-xa-lach-mo-l1-300g--s10283379?storeGroupCode=1998&storeCode=1535,,0.0,"1/17/2026, 3:35:42 PM",2b2395b8-ac84-4b50-b6d6-199eb4e563d3
