product_name,unit,final_price,marked_price,product_url,deal,gift_price,scrape_timestamp,run_id
Dâu tây Sơn La hộp 250g,Hộp,99000.0,149000.0,https://winmart.vn/products/dau-tay-son-la-hop-250g--s10140219?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cam ruột vàng úc,1KG,69900.0,89900.0,https://winmart.vn/products/wmnk-cam-ruot-vang-uc--s10628789?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Su hào xanh WinEco,1KG,19920.0,24900.0,https://winmart.vn/products/wineco-su-hao-xanh-l1--s10054623?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cần tây lớn WinEco,1KG,52720.0,65900.0,https://winmart.vn/products/wineco-can-tay-lon-l1--s10054767?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cải bó xôi WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-bo-xoi-300gr--s10281825?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cải cúc WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-cuc-l1-300gr--s10281828?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Giá đỗ WinEco 300g,Gói,10000.0,12500.0,https://winmart.vn/products/wineco-gia-do-l1-300gr--s10281835?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Rau mầm cải ngọt WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-ngot-l1-100gr--s10281839?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Rau mầm cải xanh WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-xanh-l1-100gr--s10281840?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Hành lá WinEco gói 100g,Gói,4800.0,6000.0,https://winmart.vn/products/wineco-hanh-la-l1-100gr--s10281879?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xà lách lolo xanh WinEco 300g,Gói,18320.0,22900.0,https://winmart.vn/products/wineco-xa-lach-lolo-xanh-l1-300g--s10281893?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nấm đùi gà WinEco 300g,Gói,36720.0,45900.0,https://winmart.vn/products/wineco-nam-dui-ga-l1-300gr--s10282420?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xà lách mỡ WinEco 300g,Gói,19600.0,24500.0,https://winmart.vn/products/wineco-xa-lach-mo-l1-300g--s10283379?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Dưa lê kim hoàng hậu WinEco,1.2KG,66144.0,82680.0,https://winmart.vn/products/wineco-dua-le-kim-hoang-hau-l1--s10307117?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nho xanh Shine Muscat Hàn Quốc 450g,Gói,229000.0,279000.0,https://winmart.vn/products/wmnk-nho-xanh-shine-muscat-han-quoc-450g--s10283902?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Táo Ambrosia Mỹ hộp 6 trái,Hộp,119000.0,139000.0,https://winmart.vn/products/tao-ambrosia-my-hop-6-trai--s10323941?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Táo Ambrosia Mỹ ( 3 trái/hộp ),Hộp,109000.0,119000.0,https://winmart.vn/products/tao-ambrosia-my-3-traihop---s10404851?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Kiwi xanh Newzealand (2Trái/Hộp),Hộp,39000.0,39900.0,https://winmart.vn/products/kiwi-xanh-newzealand-2traihop--s10602355?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bắp cải tím,1KG,45900.0,,https://winmart.vn/products/bap-cai-tim--s10053857?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cải thảo,1KG,22900.0,,https://winmart.vn/products/cai-thao--s10053860?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Củ cải trắng,1KG,18900.0,,https://winmart.vn/products/cu-cai-trang--s10053938?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Khoai môn,1KG,29900.0,,https://winmart.vn/products/khoai-mon--s10053945?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Khoai tây,1KG,24900.0,,https://winmart.vn/products/khoai-tay--s10053947?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Su su,1KG,18900.0,,https://winmart.vn/products/su-su--s10053949?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bí đỏ tròn,1kg,22900.0,,https://winmart.vn/products/bi-do-tron--s10053953?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bí xanh,1KG,39900.0,,https://winmart.vn/products/bi-xanh--s10053954?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Khoai lang giống nhật,1KG,39000.0,,https://winmart.vn/products/khoai-lang-giong-nhat-xa--s10053980?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cam lòng vàng,1KG,27900.0,,https://winmart.vn/products/cam-long-vang--s10053983?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Quả bầu,1KG,24900.0,,https://winmart.vn/products/qua-bau--s10053988?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nấm kim châm 150g,Gói,14900.0,,https://winmart.vn/products/nam-kim-cham-150g--s10053991?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Búp măng tươi Kim Bôi gói 500g,Gói,34900.0,,https://winmart.vn/products/kim-boi-bup-mang-tuoi-500g--s10053998?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng củ thái sẵn Kim Bôi gói 500g,Gói,34900.0,,https://winmart.vn/products/kim-boi-mang-cu-thai-san-500g--s10053999?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng chua thái sẵn Kim Bôi gói 300g,Gói,32500.0,,https://winmart.vn/products/kim-boi-mang-chua-thai-san-300g--s10054000?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng nứa tươi Kim Bôi túi 500g,Gói,33500.0,,https://winmart.vn/products/kim-boi-mang-nua-tuoi-500g--s10054001?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng lưỡi lợn khô nấu ngay Kim Bôi 500g,Gói,55000.0,,https://winmart.vn/products/kim-boi-mang-luoi-lon-kho-nau-ngay-500g--s10054002?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng ống khô nấu ngay Kim Bôi gói 500g,Gói,53900.0,,https://winmart.vn/products/kim-boi-mang-ong-kho-nau-ngay-500g--s10054003?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng lay Tây Bắc Kim Bôi gói 300g,Gói,39900.0,,https://winmart.vn/products/kim-boi-mang-lay-tay-bac-300g--s10054005?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng trúc quân thử Kim Bôi 300g,Gói,64900.0,,https://winmart.vn/products/kim-boi-mang-truc-quan-tu-300g--s10054007?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng giang đặc sản Kim Bôi gói 300g,Gói,39900.0,,https://winmart.vn/products/kim-boi-mang-giang-dac-san-300g--s10054008?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Măng đắng đặc sản Kim Bôi gói 500g,Gói,47900.0,,https://winmart.vn/products/kim-boi-mang-dang-dac-san-500g--s10054009?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bắp cải trắng,1KG,19900.0,,https://winmart.vn/products/bap-cai-trang--s10054020?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nấm Bunapi Biovegi hộp 100g,Gói,32000.0,,https://winmart.vn/products/biovegi-nam-bunapi-goi-125g--s10054024?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nấm Bunashimeji Biovegi hộp 100g,Gói,32000.0,,https://winmart.vn/products/biovegi-nam-bunashimeji-goi-125g--s10054025?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Lá trà xanh gói 300g,Gói,19900.0,,https://winmart.vn/products/la-tra-xanh-goi-300g--s10054144?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cà tím dài,1KG,30900.0,,https://winmart.vn/products/ca-tim-dai--s10054175?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Lá vối tươi hộp 200g,Hộp,19900.0,,https://winmart.vn/products/la-voi-tuoi-200g--s10054242?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nấm sò trắng 500g,Gói,39900.0,,https://winmart.vn/products/nam-bao-ngu-so-trang-500g--s10054709?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Dưa lê trắng,1KG,49900.0,,https://winmart.vn/products/dua-le-trang--s10054783?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xoài dài giống Đài Loan,1KG,52900.0,,https://winmart.vn/products/xoai-dai-giong-dai-loan--s10054792?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Thanh long ruột đỏ,1 KG,59900.0,,https://winmart.vn/products/thanh-long-ruot-do--s10054790?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Chanh leo (chanh dây),1KG,49900.0,,https://winmart.vn/products/chanh-leo-chanh-day--s10054803?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xoài giống Úc,1KG,65000.0,,https://winmart.vn/products/xoai-giong-uc--s10054807?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xoài cát chu,1KG,75000.0,,https://winmart.vn/products/xoai-cat-chu--s10054809?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Cam canh,1KG,58900.0,,https://winmart.vn/products/cam-canh--s10054799?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Đu đủ ruột đỏ,1.5KG,44850.0,,https://winmart.vn/products/du-du-ruot-do--s10054816?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Chôm chôm,1KG,75000.0,,https://winmart.vn/products/chom-chom--s10054822?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Táo xanh,1KG,69900.0,,https://winmart.vn/products/tao-xanh--s10054817?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Hồng Xiêm (Sapo),1KG,59900.0,,https://winmart.vn/products/hong-xiem-sapo--s10054825?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Kiwi xanh New Zealand,1 KG,139000.0,,https://winmart.vn/products/kiwi-xanh-new-zealand--s10054840?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bưởi hồng da xanh túi lưới,1.5KG,74850.0,,https://winmart.vn/products/buoi-hong-da-xanh-tui-luoi--s10054870?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Chuối dole,1KG,46900.0,,https://winmart.vn/products/chuoi-dole--s10054875?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Nho đen không hạt Mỹ,1KG,259000.0,,https://winmart.vn/products/nho-den-my--s10054896?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xoài tứ quý,1KG,55900.0,,https://winmart.vn/products/xoai-tu-quy--s10054897?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Dứa/khóm,Qủa,24900.0,,https://winmart.vn/products/duakhom--s10054981?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Thanh long ruột trắng,1KG,55000.0,,https://winmart.vn/products/thanh-long-ruot-trang--s10055020?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Xoài cát chu bao vàng,1KG,75000.0,,https://winmart.vn/products/xoai-cat-chu-bao-vang--s10055082?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Lê Hàn Quốc,1 KG,129000.0,,https://winmart.vn/products/wmnk-le-han-quoc--s10055012?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Dưa hấu Hắc Mỹ Nhân (Long An),2.5 KG,79750.0,,https://winmart.vn/products/dua-hau-hac-my-nhan--s10055026?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Mận sữa,1KG,79900.0,,https://winmart.vn/products/man-sua--s10055099?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Chuối vàng,1 KG,34000.0,,https://winmart.vn/products/chuoi-vang--s10055105?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Táo Ambrosia Mỹ size 88-113,1KG,129000.0,,https://winmart.vn/products/tao-ambrosia-my-size-88-113--s10071517?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Táo Rockit hộp 3 - 4 trái,Hộp,139000.0,,https://winmart.vn/products/tao-rockit-new-zealand-hop-4-trai--s10071566?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Mận đá đường,1KG,69900.0,,https://winmart.vn/products/man-da-duong--s10083920?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Việt quất tươi New Zealand hộp 125g,Hộp,149000.0,,https://winmart.vn/products/wmnk-viet-quat-new-zealand-125g--s10140154?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
Bưởi Diễn (Quả ),Qủa,29900.0,,https://winmart.vn/products/buoi-dien-qua---s10140110?storeGroupCode=1998&storeCode=1535,,0.0,"12/26/2025, 3:12:30 PM",9b480012-cee5-420d-be6c-246d24861e42
