product_name,subcategory,parent_category
Kẹo dẻo Goldbears Haribo gói 80g,Kẹo - Chocolate,Bánh Kẹo
Snack que nhân sữa Akiko gói 160g,Bánh Snack,Bánh Kẹo
Kẹo dẻo trái cây Haribo Goldbears gói 160g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Haribo Happy Cola gói 160g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Happy Cola Haribo gói 80g,Kẹo - Chocolate,Bánh Kẹo
Sô cô la 85% cocoa Lindt Excellence thanh 100g,Kẹo - Chocolate,Bánh Kẹo
Thạch dừa Hạnh Dung túi 1kg,Kẹo - Chocolate,Bánh Kẹo
Socola đen Merci 250g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Haribo Fruity Basket 80g,Kẹo - Chocolate,Bánh Kẹo
Kẹo Hải hà Jelly Chip Chip 450g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Yubi Frankurter 96g/90g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Chanh Bạc Hà Xylitol Lotte hộp 58g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Việt Quất Xylitol hộp 58g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Dâu Bạc Hà Xylitol hộp 58g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum Xylitol Fresh Mint hũ 58g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Chanh Bạc Hà Xylitol hộp 145g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo ngậm Doublemin hương Chanh tuýp 23,8g",Kẹo - Chocolate,Bánh Kẹo
Kẹo hương bạc hà nhân socola Dynamite BigBang gói 330g,Kẹo - Chocolate,Bánh Kẹo
Thạch sữa chưa Vfoods ABC 920g,Kẹo - Chocolate,Bánh Kẹo
Thạch trái cây Vfoods tổng hợp 1kg,Kẹo - Chocolate,Bánh Kẹo
Kẹo hương xoài Lot 100 320g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum hương bạc hà Doublemint hộp 58.4g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Lot 100 hương xoài 150g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo ngậm Doublemin hương cam bạc hà tuýp 23,8g",Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Việt Quất Xylitol hộp 145g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo ngậm Doublemin hương Spearmint tuýp 23,8g",Kẹo - Chocolate,Bánh Kẹo
Kẹo nhai socola hương bạc hà Dynamite Jack'n Jill gói 125g,Kẹo - Chocolate,Bánh Kẹo
Socola sữa Meiji 50g,Kẹo - Chocolate,Bánh Kẹo
Socola đen Meiji 50g,Kẹo - Chocolate,Bánh Kẹo
Socola Meiji đen 120g,Kẹo - Chocolate,Bánh Kẹo
Kẹo sô cô la sữa Meiji hộp 120g,Kẹo - Chocolate,Bánh Kẹo
Kẹo mút trái cây Chupa Chups 100g,Kẹo - Chocolate,Bánh Kẹo
Kẹo trái cây Popop quả 100g,Kẹo - Chocolate,Bánh Kẹo
Kẹo bạc hà Lotte Anytime gói 60g,Kẹo - Chocolate,Bánh Kẹo
Bánh quy nhân kem vani Oreo gói 66.5g/ 68.5g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh quy nhân kem vani Oreo gói 137g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh quy nhân kem sô cô la Oreo gói 133g,Kẹo - Chocolate,Bánh Kẹo
Bánh quy kem dâu Oreo gói 133g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh quy kem lạnh Oreo gói 123.5g/ 119.6g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Kẹo sô cô la Snickers gói 35g,Kẹo - Chocolate,Bánh Kẹo
Kẹo mút sắc màu Chupa Chups 100/39g,Kẹo - Chocolate,Bánh Kẹo
Snack O'star Family Pack vị Kim Chi 152g,Bánh Snack,Bánh Kẹo
Snack Swing Family Pack vị bò 152g,Bánh Snack,Bánh Kẹo
Snack Lay Stax khoai tây vị tự nhiên 160g,Bánh Snack,Bánh Kẹo
Bánh vị Chocopie Cacao 180g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh gạo Richy Jinju vị bò nướng tiêu 134.4g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh Lotte Bouchee Chocolat socola 324g,Kẹo - Chocolate,Bánh Kẹo
"Bánh Lotte Socola Pie Chocolat 169,8g",Kẹo - Chocolate,Bánh Kẹo
Sôcôla KitKat Nestle hộp 102g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Socola Đậu Phộng M&M'S gói 40g/37g,Kẹo - Chocolate,Bánh Kẹo
Socola Sữa M&M'S gói 40g/37g,Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo vị trái cây Goldbears Haribo gói 200g,Kẹo - Chocolate,Bánh Kẹo
Bánh Chocopie 2P 66g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Socola Minis M&M'S 35g,Kẹo - Chocolate,Bánh Kẹo
Hạt điều lụa Tuấn Đạt hộp 200g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack Masita vị bắp bơ kiểu Hàn Quốc 60g,Bánh Snack,Bánh Kẹo
Kẹo dẻo Cola Chupa Chups gói 90g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo sing gum hương bạc hà và khuynh diệp CooL Air Wrigley's hộp 58,4g",Kẹo - Chocolate,Bánh Kẹo
Snack khoai tây Slide thịt nướng lon 75g,Bánh Snack,Bánh Kẹo
Snack khoai tây vị tự nhiên Slide lon 75g,Bánh Snack,Bánh Kẹo
Snack khoai tây vị phô mai Slide lon 75g,Bánh Snack,Bánh Kẹo
Kẹo trái cây Skittles 100g,Kẹo - Chocolate,Bánh Kẹo
Bánh mè giòn tan Orion Gouté hộp 144g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Kẹo dẻo Starmix Haribo gói 160g,Kẹo - Chocolate,Bánh Kẹo
Kẹo hương bạc hà Dynamite socola Bigbang 120g,Kẹo - Chocolate,Bánh Kẹo
Kẹo socola Snickers gói 51g,Kẹo - Chocolate,Bánh Kẹo
Thạch bút chì poke VFoods cốc 22 cây,Kẹo - Chocolate,Bánh Kẹo
Sô cô la KitKat Nestlé Bites gói 40g,Kẹo - Chocolate,Bánh Kẹo
Bánh sô cô la KitKat Nestlé gói 12 thanh x 17g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường hương Bạc Hà Xylitol hộp 145g,Kẹo - Chocolate,Bánh Kẹo
Kẹo trái cây Starmix gói 80g,Kẹo - Chocolate,Bánh Kẹo
Kẹo ngậm không đường trà xanh Mentos lọ H35g,Kẹo - Chocolate,Bánh Kẹo
Kẹo ngậm hương Spearmint Pure Fresh với trà xanh Mentos hộp 35g,Kẹo - Chocolate,Bánh Kẹo
Thạch dừa tổng hợp Nanaco vỉ 6 hộp 80g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo mềm Alpenlibe hương nho 2chew gói 73,5g",Kẹo - Chocolate,Bánh Kẹo
Kẹo dẻo Worms Haribo gói 80g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo mềm Alpenlibe hương dâu 2chew gói 73,5g",Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường Xylitol Cool Lotte hộp 58g,Kẹo - Chocolate,Bánh Kẹo
Kẹo gum không đường Xylitol Cool Lotte hộp 145g,Kẹo - Chocolate,Bánh Kẹo
"Kẹo mềm Alpenliebe hương trái cây 87,5g",Kẹo - Chocolate,Bánh Kẹo
Socola Kitkat trà xanh 2F 17.8g,Kẹo - Chocolate,Bánh Kẹo
Thanh bánh quy kem KitKat trà xanh Nestlé gói 35g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Snack khoai tây vị tảo biển O'Star gói 48g,Bánh Snack,Bánh Kẹo
Đậu phộng Poca da cá gói 45/42g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack Swing bít tết New York 58g/63g,Bánh Snack,Bánh Kẹo
Snack Lay's vị tảo biển Nori gói 52g,Bánh Snack,Bánh Kẹo
Khoai lang sấy Vinamit gói 250g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Mít sấy gói Vinamit 250g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Chuối sấy Vinamit gói 250g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Trái cây sấy Vinamit gói 500g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Bánh lát khoai tây vị thơm cay Slide hộp 160g,Bánh Snack,Bánh Kẹo
Snack Hành Oishi gói35/39g,Bánh Snack,Bánh Kẹo
Hạt dẻ cười Pistachios Minh Việt 300g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack khoai tây Slide hành lon 160g,Bánh Snack,Bánh Kẹo
Snack tôm cay đặc biệt Oishi gói 45g,Bánh Snack,Bánh Kẹo
Hạt điều rang muối Minh Việt vỏ hạt to 400g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Hạt điều rang muối nguyên vỏ Minh Việt 500g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Hạt dẻ cười Minh Việt gói 150g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack Oishi nhân socola pillow gói 95/85g,Kẹo - Chocolate,Bánh Kẹo
Snack Oishi cua sốt chua ngọt CrabMe gói 35/39g,Bánh Snack,Bánh Kẹo
Nho khô Raisins hộp 250g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack khoai tây Lay's vị khoai tây tự nhiên Classic 56g,Bánh Snack,Bánh Kẹo
Nho khô Raisins hộp 200g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack khoai tây Lay's vị khoai tây tự nhiên Classic 95g,Bánh Snack,Bánh Kẹo
Snack Toonies vị gà BBQ gói 38g,Bánh Snack,Bánh Kẹo
Bánh lát khoai tây vị phô mai Slide hộp 160g,Bánh Snack,Bánh Kẹo
Đậu phộng da cá Tân Tân gói 285g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack Oishi phồng mực Indochip 35/39g,Bánh Snack,Bánh Kẹo
Hạt điều rang muối Minh Việt bóc vỏ 500g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Khoai tây Slide Original hộp 160g,Bánh Snack,Bánh Kẹo
Snack Oishi nhân sữa dừa Pillows 95/85g,Bánh Snack,Bánh Kẹo
Snack pho mát miếng Oishi gói 42g,Bánh Snack,Bánh Kẹo
Snack nhân đậu phộng vị mực cay Pinattsu Oishi gói 100g,Bánh Snack,Bánh Kẹo
Snack Toonies vị phô mai Orion gói 36g,Bánh Snack,Bánh Kẹo
Hạt điều rang muối Minh Việt có vỏ 150g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Bánh snack vị bít tết kiểu New York Swing gói 90g,Bánh Snack,Bánh Kẹo
Khoai tây vị Barbecue Slide lon 160g,Bánh Snack,Bánh Kẹo
Mít sấy Vinamit gói 100g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack bắp ngọt Oishi gói 42g,Bánh Snack,Bánh Kẹo
Snacks và đậu thập cẩm Tân Tân hộp 200g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Đậu phộng nước cốt dừa Tân Tân lon 265g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack nhân đậu phộng vị nước cốt dừa Pinattsu Oishi gói 100g,Bánh Snack,Bánh Kẹo
Snack bí đỏ vị bò nướng Oishi gói 42g,Bánh Snack,Bánh Kẹo
Snack tôm cay Oishi gói 45g,Bánh Snack,Bánh Kẹo
Xoài sấy dẻo Vinamit gói 160g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack khoai tây Lay's vị bò bít tết Manhattan gói 95g,Bánh Snack,Bánh Kẹo
Snack khoai tây Lay's Stax vị tự nhiên lon 110g,Bánh Snack,Bánh Kẹo
Snach khoai tây Lay's tôm hùm cay lon 105 g,Bánh Snack,Bánh Kẹo
Snack Lay's wavy vị thăn bò nướng Texas 63/58g,Bánh Snack,Bánh Kẹo
Hạt hướng dương Martin rang gói 200g,Hạt - Trái Cây Sấy Khô,Bánh Kẹo
Snack rong biển vị truyền thống TaoKaeNoi gói 20g,Bánh Snack,Bánh Kẹo
Snack Rong biển Taokeanoi vị truyền thống gói 32g,Bánh Snack,Bánh Kẹo
Snack Big sheet truyền thống 3.2g,Bánh Snack,Bánh Kẹo
Snack vị cay Taokaenoi gói 32g,Bánh Snack,Bánh Kẹo
Snack vị cay Big Roll 3g/3.6g,Bánh Snack,Bánh Kẹo
Snakc tuyền thông Big Roll 3g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Big roll Taokeanoi vị mực 3g/3.6g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bắp chiên bơ Hùng Cường gói 200g,Bánh Xốp - Bánh Quy,Bánh Kẹo
Bánh snack khoai tây miếng Lay's Stax vị kem chua và hành tây lon 100g,Bánh Snack,Bánh Kẹo
