product_name,unit,final_price,marked_price,deal,gift_price,product_url,scrape_timestamp,run_id
Dầu đậu nành Meizan chai 2L,Chai,80900.0,129000.0,Mua tối đa 3 chai với giá 80.900 ₫,0.0,https://winmart.vn/products/meizan-dau-dau-nanh-chai-2l--s10010076?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Hạt Nêm Meizan Vị Heo 1kg,Gói,44000.0,66300.0,,0.0,https://winmart.vn/products/meizan-hat-nem-thit-xotcr-heo-1kg--s10141530?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Dầu đậu nành Meizan chai 1L,Chai,42500.0,63900.0,,0.0,https://winmart.vn/products/meizan-dau-dau-nanh-chai-1l--s10010075?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Tương cà Nam Dương chai 265g,Chai,8700.0,12800.0,,0.0,https://winmart.vn/products/nam-duong-tuong-ca-265255gr--s10624156?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Sốt mayonnaise Simply hương gạo rang chai 230g,Chai,27300.0,39800.0,,0.0,https://winmart.vn/products/simply-mayonnaise-huong-gaorang-230g--s10140939?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Xốt Mayonnaise Simply Chấm Và Trộn Đều Ngon chai 230g,Chai,27500.0,38800.0,,0.0,https://winmart.vn/products/simply-mayonnaise-cham-tron-230g--s10140940?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Dầu Hào Nam Dương chai 270g,Chai,12200.0,17100.0,,0.0,https://winmart.vn/products/nam-duong-dau-hao-270g--s10181131?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Nước tương lên men Nam Dương 500ml,Chai,17000.0,23400.0,,0.0,https://winmart.vn/products/nam-duong-nuoc-tuong-len-men-500ml--s10181129?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Nước mắm cá cơm Thuận Phát 40 độ đạm chai 610ml,Chai,59900.0,82500.0,,0.0,https://winmart.vn/products/thuan-phat-nuoc-mam-ca-com-40n-610ml--s10603569?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
NAM DƯƠNG Tương Cà 500g,Chai,15900.0,21600.0,,0.0,https://winmart.vn/products/nam-duong-tuong-ca-500g--s10141529?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
Tương ớt cay vừa Nam Dương 255g,Chai,8900.0,12000.0,,0.0,https://winmart.vn/products/nam-duong-tuong-ot-cay-vua-255g--s10141980?storeGroupCode=1998&storeCode=1535,"12/20/2025, 7:23:33 AM",b046a974-0824-4069-acf9-65b80951ba60
