product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition
Ớt trái cây 150g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,25900.0,25900.0,54,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Big roll Taokeanoi vị mực 3g/3.6g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,8600.0,8600.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Taokeanoi,niche_professional,1,0
Bim bim Poppedcorn quẩy soắn 280g,Gói,Bánh Snack,Bánh Kẹo,60400.0,60400.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh AFC cốm non 109g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,23800.0,23800.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Afc,local_value,0,0
Bánh Bouchee Lotte Chocolat socola 162 g,Hộp,Kẹo - Chocolate,Bánh Kẹo,29473.333333333332,29900.0,15,0.06666666666666667,0.2140468227424749,0.05606671209167037,2,0.27234042553191484,1,0,1,1,1.0,0,Lotte,prestige_leader,1,1
Bánh Bông Lan Cuộn Kem Dâu Tipo hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,28100.0,28100.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Bông Lan Ăn Sáng C'est Bon Sợi Thịt Gà Nhân Kem Phô Mai (Gói 5 cái),Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,19532.25806451613,22000.0,31,0.4838709677419355,0.2318181818181818,0.13264224659772167,2,0.2318181818181818,1,0,1,15,15.0,0,,,0,0
Bánh Choco Phaner Marshmallow P&N Chocolate gói 216g,Gói,Kẹo - Chocolate,Bánh Kẹo,25200.0,25200.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Choco-Pie Orion hộp 198g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,32350.0,34500.0,36,0.25,0.24927536231884057,0.11674600563557413,2,0.33204633204633205,1,0,1,9,9.0,0,Orion,household_giant,0,1
Bánh Choco-Pie Orion hộp 396g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,54222.857142857145,58200.0,35,0.45714285714285713,0.14948453608247422,0.08109613674116198,2,0.17575757575757578,1,0,1,16,16.0,0,Orion,household_giant,0,1
Bánh Chocopie 2P 66g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,10217.391304347826,11000.0,23,0.391304347826087,0.18181818181818182,0.0976787253191527,2,0.22222222222222232,1,0,1,9,9.0,0,Orion,household_giant,0,1
Bánh Chocopie Orion vị cacao 360g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,57915.0,58200.0,20,0.05,0.0979381443298969,0.02200740304195597,2,0.10857142857142854,1,0,1,1,1.0,0,Orion,household_giant,0,1
Bánh Chocopie dưa hấu 336g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,53900.0,60500.0,7,1.0,0.10909090909090909,0.0,1,0.0,1,1,1,7,7.0,0,Orion,household_giant,0,1
Bánh Cosy Socola Yến Mạch 163.2g,Gói,Kẹo - Chocolate,Bánh Kẹo,21500.0,21500.0,17,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Cosy,household_giant,0,1
Bánh Custas kem trứng Orion hộp 276g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60000.0,60000.0,23,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1
Bánh Gouté mè giòn tan Orion hộp 475.2g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,147323.5294117647,154900.0,34,0.5588235294117647,0.08752675750059462,0.04670032841358079,3,0.10329244673983218,1,0,1,16,9.5,0,Orion,household_giant,0,1
Bánh Gullon ăn kiêng không đường nhiều chất xơ 170g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Gullon,niche_professional,1,0
Bánh Kenju kem dẻo Richy túi 186g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,43820.0,45500.0,25,0.16,0.23076923076923078,0.08965632715912,2,0.23076923076923073,1,0,1,4,4.0,0,Richy,local_value,0,0
Bánh Ladyfingers nguyên gốc Ý Vicenzovo Matilde Vicenzi hộp 400g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,217209.67741935485,296400.0,31,0.8709677419354839,0.3067551357025041,0.15294771281821457,3,0.4600985221674876,1,0,1,20,13.5,0,Matilde Vicenzi,niche_professional,1,0
Bánh Loacker Socola Quadratini 125g,Gói,Kẹo - Chocolate,Bánh Kẹo,66000.0,66000.0,35,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Loacker,niche_professional,1,0
Bánh Lotte Bouchee Chocolat socola 324g,Hộp,Kẹo - Chocolate,Bánh Kẹo,52047.82608695652,56900.0,23,0.391304347826087,0.2179261862917399,0.1188855590928122,2,0.27865168539325835,1,0,1,9,9.0,0,Lotte,prestige_leader,1,1
"Bánh Lotte Socola Pie Chocolat 169,8g",Hộp,Kẹo - Chocolate,Bánh Kẹo,27395.652173913044,29900.0,23,0.391304347826087,0.2140468227424749,0.11657578390732079,2,0.27234042553191484,1,0,1,9,9.0,0,Lotte,prestige_leader,1,1
Bánh Mochi Qidea thập cẩm 450g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,128000.0,128000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Mochi Royal Family trà sữa 210g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,68700.0,68700.0,18,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh Mochi hỗn hợp SanShuGong 300g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,154446.875,163000.0,32,0.53125,0.09877300613496932,0.052851948695669,2,0.10959836623553443,1,0,1,17,17.0,0,,,0,0
Bánh Mochi nhân tổng hợp Yuki& Love 450g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,152000.0,152000.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Mochi đậu đỏ Royal Family 120g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,52000.0,52000.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh Mềm Kiểu Âu Vị Socola Opera 336g,Hộp,Kẹo - Chocolate,Bánh Kẹo,61500.0,61500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Oreo Chocolate 66.5g,Gói,Kẹo - Chocolate,Bánh Kẹo,10100.0,10100.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Oreo,household_giant,0,1
Bánh Oreo vani 313.5g/303.6g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,53500.0,53500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Oreo,household_giant,0,1
Bánh Que DoaKbua vị Tomyum stick biscuit gói 62g,Gói,Bánh Snack,Bánh Kẹo,19900.0,19900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Que DoaKbua vị mực sốt cay stick biscuit gói 62g,Gói,Bánh Snack,Bánh Kẹo,19900.0,19900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Que vị SoCoLa Pocky hộp 40g,Hộp,Kẹo - Chocolate,Bánh Kẹo,16313.333333333334,17900.0,30,0.4666666666666667,0.18994413407821228,0.10575492208275916,2,0.1899441340782123,1,0,1,14,14.0,0,Pocky,local_value,0,0
Bánh Que đỏ Doakbua Stick Biscuit 115g,Gói,Bánh Snack,Bánh Kẹo,33600.0,33600.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh Qui Coffê Joy Vị Cà Phê 312/360g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,50861.290322580644,51300.0,31,0.06451612903225806,0.13255360623781676,0.03338828111535507,2,0.13255360623781676,1,0,1,2,2.0,0,,,0,0
Bánh Richy Kenju Kem dẻo đỏ 310g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,161829.62962962964,169000.0,27,0.5925925925925926,0.07159763313609467,0.037438212754177004,2,0.07711918419375396,1,0,1,16,16.0,0,Richy,local_value,0,0
Bánh Royal Family Mochi Đậu đỏ 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,67700.0,67700.0,24,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh Socola OREO Pie Cadbury hộp 360g,Hộp,Kẹo - Chocolate,Bánh Kẹo,62275.0,63900.0,24,0.125,0.2034428794992175,0.0705229307185732,2,0.20344287949921758,1,0,1,3,3.0,0,Oreo,household_giant,0,1
Bánh Socola Pie Cadbury Oreo hộp 180g,Hộp,Kẹo - Chocolate,Bánh Kẹo,30918.18181818182,36200.0,33,0.6363636363636364,0.22928176795580107,0.1311391779327395,2,0.29749103942652333,1,0,1,21,21.0,0,Oreo,household_giant,0,1
Bánh Socola Pie vị Dâu Oreo 180g,Hộp,Kẹo - Chocolate,Bánh Kẹo,31028.125,37000.0,32,0.65625,0.24594594594594593,0.1415259288260831,2,0.3261648745519714,1,0,1,21,21.0,0,Oreo,household_giant,0,1
Bánh Tipo Hữu Nghị trà xanh hộp 75g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,21900.0,21900.0,8,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh bao chỉ tổng hợp 300g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,146300.0,146300.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh bông lan Orion C'est Bon sợi thịt gà 5 gói (17g/gói),Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,18942.85714285714,21300.0,28,0.5357142857142857,0.20657276995305165,0.11796783262177826,2,0.20657276995305163,1,0,1,15,15.0,0,Orion,household_giant,0,1
Bánh bông lan Solitetròn bơ sữa 144g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,28900.0,28900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Solite,local_value,0,0
Bánh bông lan cuốn kem vị lá dứa Solite hộp 360g,Khay,Bánh Xốp - Bánh Quy,Bánh Kẹo,48423.07692307692,52500.0,39,0.38461538461538464,0.2019047619047619,0.1078898605318854,2,0.25298329355608584,1,0,1,15,15.0,0,Solite,local_value,0,0
Bánh bông lan cuốn vị dâu Solite hộp 360g,Khay,Bánh Xốp - Bánh Quy,Bánh Kẹo,48423.07692307692,52500.0,39,0.38461538461538464,0.2019047619047619,0.1078898605318854,2,0.25298329355608584,1,0,1,15,15.0,0,Solite,local_value,0,0
Bánh bông lan kem sữa Tipo hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,27900.0,27900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh bông lan nhận trứng muối C'est Bon gói 162.4g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,36400.0,36400.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh bông lan vị bơ sữa Solite khay 360g,Khay,Bánh Xốp - Bánh Quy,Bánh Kẹo,53100.0,53100.0,35,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Solite,local_value,0,0
Bánh bơ trứng Richy gói 270g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,37700.0,37700.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Richy,local_value,0,0
Bánh cao cấp Orion CUSTAS hộp 138g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,29728.20512820513,33000.0,39,0.41025641025641024,0.24166666666666667,0.13409558123576248,3,0.32530120481927716,1,0,1,15,8.0,0,Orion,household_giant,0,1
Bánh cookies OREO gói 65g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,44500.0,44500.0,18,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Oreo,household_giant,0,1
Bánh cracker AFC vị tảo biển hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,29368.571428571428,30500.0,35,0.2571428571428571,0.14426229508196722,0.06643612641229557,2,0.1685823754789273,1,0,1,9,9.0,0,Afc,local_value,0,0
Bánh cracker dinh dưỡng AFC vị lúa mì hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,29368.571428571428,30500.0,35,0.2571428571428571,0.14426229508196722,0.06643612641229557,2,0.1685823754789273,1,0,1,9,9.0,0,Afc,local_value,0,0
Bánh cracker dinh dưỡng AFC vị rau hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,28565.714285714286,29600.0,35,0.2857142857142857,0.1222972972972973,0.058485195309646014,3,0.1887550200803212,1,0,1,9,5.0,0,Afc,local_value,0,0
Bánh cracker vị bò bít tết AFC hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,29368.571428571428,30500.0,35,0.2571428571428571,0.14426229508196722,0.06643612641229557,2,0.1685823754789273,1,0,1,9,9.0,0,Afc,local_value,0,0
Bánh cupcake Solite kem bơ sữa 276g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,56000.0,56000.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Solite,local_value,0,0
Bánh cuộn Gery phủ socola vani 276g,Hộp,Kẹo - Chocolate,Bánh Kẹo,49500.0,49500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh cuộn giòn dinh dưỡng 12 loại ngũ cốc Pei Tien gói 180g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,77000.0,77000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh cuộn kem sữa chua việt quất Tipo 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,32600.0,32600.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh cà phê Mayora hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,27200.0,27200.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Mayora,local_value,0,0
"Bánh dinh dưỡng Peitein 12 loại, mè đen gói 160g",Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,78900.0,78900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh dứa Sansugon Yeou Bin Mini 470g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,201000.0,201000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh dứa vị trà sữa trân châu 470g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,201000.0,201000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh dừa nướng THD,0.5KG,Bánh Xốp - Bánh Quy,Bánh Kẹo,101807.69230769231,111500.0,26,0.8076923076923077,0.10762331838565024,0.04737384381756178,2,0.12060301507537696,1,0,1,21,21.0,0,,,0,0
Bánh gạo An khoai tây phô mai nướng gói 100.8g,Gói,Bánh Snack,Bánh Kẹo,21900.0,21900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh gạo Jinju cốm sữa,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,25900.0,25900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh gạo Nhật Ichi Kameda gói 100g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,25000.0,25000.0,14,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Kameda,niche_professional,1,0
Bánh gạo Nhật Ichi vị mật ong Kameda gói 180g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,42500.0,42500.0,29,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Kameda,niche_professional,1,0
Bánh gạo One One tảo biển bạch tuộc nướng 104g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,25100.0,25100.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh gạo Richy Jinju vị bò nướng tiêu 134.4g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,23850.0,26800.0,16,0.5,0.22014925373134328,0.12774620121662478,2,0.2822966507177034,1,0,1,8,8.0,0,Richy,local_value,0,0
Bánh gạo Vetrue phô mai 320g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,81900.0,81900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vetrue,local_value,0,0
Bánh gạo giòn Nguyên Huy trứng muối 300g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,81500.0,81500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh gạo ngọt Orion An vị tự nhiên 14 gói (10.8g/gói),Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,21600.0,21600.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1
Bánh gạo ngọt vị phô mai bắp One One gói 118g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,37900.0,37900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh gạo nướng Orion An vị tảo biển gói 111.3g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,20900.0,20900.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1
Bánh gạo vị bò nướng One-One gói 150g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,33000.0,33000.0,18,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,One-One,local_value,0,0
Bánh gạo vị ngọt Richy gói 315g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,36411.11111111111,41300.0,36,0.5555555555555556,0.21307506053268765,0.1217975231912554,2,0.2707692307692309,1,0,1,20,20.0,0,Richy,local_value,0,0
Bánh gạo vị rau củ Vetrue 300g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,82000.0,82000.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Vetrue,local_value,0,0
Bánh gấu Koala's March socola black 37g,Hộp,Kẹo - Chocolate,Bánh Kẹo,18100.0,18100.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh kem sô cô la Hello Panda Meiji hộp 500g,Hộp,Kẹo - Chocolate,Bánh Kẹo,24500.0,24500.0,15,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Meiji,prestige_leader,1,1
Bánh kem xốp phô mai Tipo hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,29500.0,29500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh kem xốp phômai Richeese Nabati cheese wafer 320g (16gr x20),Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,51000.0,51000.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Nabati,local_value,0,0
Bánh kem xốp phômai Richeese Nabati cheese wafer hộp 160g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,40800.0,40800.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Nabati,local_value,0,0
Bánh kem ốc quế Pororo Basraq vị sô cô la hộp 54g,Hộp,Kẹo - Chocolate,Bánh Kẹo,60900.0,60900.0,18,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh lát khoai tây vị phô mai Slide hộp 160g,Lon,Bánh Snack,Bánh Kẹo,43854.83870967742,48500.0,31,0.5161290322580645,0.18556701030927836,0.10425313845694195,2,0.2278481012658229,1,0,1,14,8.0,0,,,0,0
Bánh lát khoai tây vị thơm cay Slide hộp 160g,Lon,Bánh Snack,Bánh Kẹo,43854.83870967742,48500.0,31,0.5161290322580645,0.18556701030927836,0.10425313845694195,2,0.2278481012658229,1,0,1,14,8.0,0,,,0,0
Bánh mochi trà xanh kem Royal Family hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,67700.0,67700.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh mochi tổng hợp Royal Family 250g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,99000.0,99000.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh mochi vị trà xanh Royal Family hộp 152g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,50900.0,50900.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1
Bánh mè giòn tan Orion Gouté hộp 144g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,30000.0,30000.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1
Bánh mè giòn tan Orion Gouté hộp 288g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,52400.0,52400.0,12,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1
Bánh phủ sôcôla 2 vị AN – Choco PN 280 (280g x 12 hộp),Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,46563.63636363636,68000.0,11,1.0,0.31524064171122995,0.15949956891899694,2,0.31237721021611,1,1,1,11,11.0,0,,,0,0
Bánh que Lucky Stick hương socola 45g,Hộp,Kẹo - Chocolate,Bánh Kẹo,25600.0,25600.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que Pocky Double Sô cô la 39g,Hộp,Kẹo - Chocolate,Bánh Kẹo,17900.0,17900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Pocky,local_value,0,0
Bánh que Pocky vị dâu 38g,Hộp,Bánh Snack,Bánh Kẹo,16260.0,17800.0,30,0.4666666666666667,0.18539325842696627,0.10298116046963421,2,0.1853932584269663,1,0,1,14,14.0,0,Pocky,local_value,0,0
Bánh que Toppo nhân kem dâu 40g,Hộp,Bánh Snack,Bánh Kẹo,17000.0,17000.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Toppo,local_value,0,0
Bánh que Toppo nhân socola cacao 40g,Hộp,Kẹo - Chocolate,Bánh Kẹo,17200.0,17200.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Toppo,local_value,0,0
Bánh que Yan Yan hương vani 50g,Cái,Bánh Snack,Bánh Kẹo,25600.0,25600.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que Yan Yan socola 50g,Cái,Kẹo - Chocolate,Bánh Kẹo,25600.0,25600.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que Yan Yan vị dâu 50g,Cái,Bánh Snack,Bánh Kẹo,25600.0,25600.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que cay MAXS 55G,Gói,Bánh Snack,Bánh Kẹo,14800.0,14800.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que hương dâu Lucky Stick 45g,Hộp,Bánh Snack,Bánh Kẹo,25600.0,25600.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que hỗn hợp Mix Hot Chili 60g,Gói,Bánh Snack,Bánh Kẹo,16000.0,16000.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que nhân socola Toppo gói 132g,Gói,Kẹo - Chocolate,Bánh Kẹo,56500.0,56500.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Toppo,local_value,0,0
Bánh que sô cô la Toppo hộp 40g,Hộp,Kẹo - Chocolate,Bánh Kẹo,17200.0,17200.0,31,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Toppo,local_value,0,0
Bánh que thịt heo xông khói Doakbua gói 25g,Gói,Bánh Snack,Bánh Kẹo,8200.0,8200.0,32,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que thịt xông khói Doakbua gói 55g,Gói,Bánh Snack,Bánh Kẹo,17100.0,17100.0,31,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que tôm Doakbua gói 25g,Gói,Bánh Snack,Bánh Kẹo,8200.0,8200.0,31,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que tôm Doakbua gói 55g,Gói,Bánh Snack,Bánh Kẹo,17100.0,17100.0,36,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que vị rong biển Mix 60g,Gói,Bánh Snack,Bánh Kẹo,16000.0,16000.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh que vị trà xanh Pocky 35g,Hộp,Bánh Snack,Bánh Kẹo,16313.333333333334,17900.0,30,0.4666666666666667,0.18994413407821228,0.10575492208275916,2,0.1899441340782123,1,0,1,14,14.0,0,Pocky,local_value,0,0
Bánh qui Cremon 16 loại ngũ cốc 190g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,83196.7741935484,87000.0,31,0.2903225806451613,0.15057471264367817,0.07265339763539133,2,0.17726657645466837,1,0,1,9,9.0,0,,,0,0
Bánh qui Gullon Doradas al Horno 330g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,127300.0,127300.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Gullon,niche_professional,1,0
Bánh qui bơ Danisa hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60696.875,61600.0,32,0.53125,0.027597402597402596,0.014200277901483522,2,0.028380634390651194,1,0,1,17,17.0,0,Danisa,prestige_leader,1,1
Bánh qui bơ hình thú Bahlsen Zoo 100g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,56100.0,56100.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Bahlsen,niche_professional,1,0
Bánh qui cacao Leibniz Zoo Animals 100g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,53900.0,53900.0,6,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Leibniz,niche_professional,1,0
Bánh qui vị phô mai Gery gói 100g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,16800.0,16800.0,19,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh quy AFC vị cốm non 261.6g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,50000.0,50000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Afc,local_value,0,0
Bánh quy Cheese Cracker Gery GarudaFood hộp 200g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,35700.0,35700.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh quy Cheese Cracker Gery GarudaFood hộp 300g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,53100.0,53100.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0
Bánh quy Cosy Marie gói 240g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,26996.774193548386,29900.0,31,0.4838709677419355,0.20066889632107024,0.1129024907254651,2,0.2006688963210702,1,0,1,15,15.0,0,Cosy,household_giant,0,1
