date,Thực Phẩm Đông Lạnh Khác,Cá - Bò Viên,Chả Giò,Hải Sản Đông Lạnh,Thịt Đông Lạnh
2026-02-14,0.969471665722813,0.9667054589250534,0.9064309799202829,1.0021544013647519,0.9974279835390947
2026-02-15,0.969471665722813,0.9667054589250534,0.9064309799202829,1.0021544013647519,0.9974279835390947
2026-02-16,0.969471665722813,0.9667054589250534,0.9064309799202829,1.0021544013647519,0.9974279835390947
2026-02-17,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-18,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-19,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-20,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-21,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-23,0.969471665722813,0.9667054589250534,0.9141078342745932,1.0126871842754201,0.9974279835390947
2026-02-25,0.9936898055912513,0.9667054589250534,0.9566742106472117,1.0062420399734544,0.9974279835390947
2026-02-26,0.9936898055912513,0.9667054589250534,0.9566742106472117,1.0062420399734544,0.9974279835390947
2026-02-28,0.9936898055912513,0.9667054589250534,0.9566742106472117,0.9996511374212964,0.9974279835390947
2026-03-01,0.9936898055912513,0.9667054589250534,0.9566742106472117,0.9996511374212964,0.9974279835390947
2026-03-02,0.9936898055912513,0.9667054589250534,0.9566742106472117,0.9996511374212964,0.9974279835390947
2026-03-03,0.9936898055912513,0.9667054589250534,0.9566742106472117,0.9996511374212964,0.9974279835390947
2026-03-04,0.9736453224140799,0.9667054589250534,0.9566742106472117,0.9996511374212964,0.9974279835390947
2026-03-05,0.979768718907425,0.9667054589250534,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-06,0.979768718907425,0.9667054589250534,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-07,0.979768718907425,0.9667054589250534,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-08,0.979768718907425,0.9667054589250534,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-09,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-10,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-11,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-12,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-13,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-14,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-15,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-16,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-17,0.979768718907425,0.9825611133203738,0.9534699213288983,1.0060540659179773,0.9974279835390947
2026-03-18,0.97428972459868,0.9825611133203738,0.9424433905778189,1.0039734469148487,0.9974279835390947
2026-03-19,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-20,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-21,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-22,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-23,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-24,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-25,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-26,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-27,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
2026-03-28,1.000840247710834,0.9825611133203738,1.0061543440172316,1.0039734469148487,0.9974279835390947
