product_name,unit,final_price,marked_price,product_url,deal,gift_price,scrape_timestamp,run_id
Dâu tây Sơn La hộp 250g,Hộp,99000.0,149000.0,https://winmart.vn/products/dau-tay-son-la-hop-250g--s10140219?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Cam ruột vàng úc,1KG,69900.0,89900.0,https://winmart.vn/products/wmnk-cam-ruot-vang-uc--s10628789?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Su hào xanh WinEco,1KG,19920.0,24900.0,https://winmart.vn/products/wineco-su-hao-xanh-l1--s10054623?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Cần tây lớn WinEco,1KG,52720.0,65900.0,https://winmart.vn/products/wineco-can-tay-lon-l1--s10054767?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Cải bó xôi WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-bo-xoi-300gr--s10281825?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Cải cúc WinEco gói 300g,Gói,8000.0,10000.0,https://winmart.vn/products/wineco-cai-cuc-l1-300gr--s10281828?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Giá đỗ WinEco 300g,Gói,10000.0,12500.0,https://winmart.vn/products/wineco-gia-do-l1-300gr--s10281835?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Rau mầm cải ngọt WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-ngot-l1-100gr--s10281839?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Rau mầm cải xanh WinEco 100g,Hộp,14800.0,18500.0,https://winmart.vn/products/wineco-rau-mam-cai-xanh-l1-100gr--s10281840?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Cần tây nhỏ WinEco 100g,Gói,5520.0,6900.0,https://winmart.vn/products/wineco-can-tay-nho-l1-100gr--s10281873?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
Hẹ lá WinEco 100g,Gói,6400.0,8000.0,https://winmart.vn/products/wineco-he-la-l1-100gr--s10281880?storeGroupCode=1998&storeCode=1535,,0.0,"12/27/2025, 4:04:24 PM",52caf8e6-bb3f-4b72-8808-543605aa103f
