product_name,subcategory,parent_category
Tảo biển Godbawee gói 3 x 15g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Hạt sen Thu Dung gói 500g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Hạt lạc nhân Thu Dung 500g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Bóng cá chay An Nhiên gói 150g,Thực Phẩm Chay,Thực Phẩm Khô
Sương sáo đen 3K gói 50g,Bột Các Loại,Thực Phẩm Khô
Mứt dâu Bonne Maman 30g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Ngũ cốc Kellogg's AS Corn Flaké 500g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ngũ cốc dinh dưỡng Mueslix Orchard Beauty Kellogg's hộp 375g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ngũ cốc ăn sáng Koko Krunch vị sô cô la Nestlé hộp 330g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ngũ cốc dinh dưỡng Froot Loops hộp 300g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Khô cá cơm tẩm An Vĩnh 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Khô cá thiều ăn liền An Vĩnh 100g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Rong biển Hàn Quốc (cắt sẵn) Miwon gói 20g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Tôm khô An Vĩnh hộp 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Ngũ cốc Trái cây Calbee 482g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ngũ cốc Trái cây ít đường Calbee 600g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ngũ cốc Trái cây CalBee 700g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Rong biển em bé cười tôm và cá cơm Humanwell gói 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển em bé cười hạt hướng dương và hạnh nhân Humanwell gói 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển cuộn cơm Tohogenkai 22g(10 lá),Rong Biển - Tảo Biển,Thực Phẩm Khô
Lốc 3 gói r ong biển Tohogenkai truyền thống Dasol Kim 4g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển Tohogenkai trộn cơm đậu nành kinako gói 40g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển trộn cơm hải sản kimnori Tohogenkai 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển trộn cơm rau củ kimnori Tohogenkai gói 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Lốc 3 gói rong biển lá xanh Tohogenkai 4g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Bột tàu hủ Singapore Thiên Ý 90g,Bột Các Loại,Thực Phẩm Khô
Yến Mạch Trái Cây Oatta gói 800g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Tinh bột bắp làm bánh STFood 200g,Bột Các Loại,Thực Phẩm Khô
Rong nho Tasami 75g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong nho sốt mè rang Tasami 35g*5,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển Tasami xốt Wasabi 27.5g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong nho Tasami 100g 20g*5 gói,Rong Biển - Tảo Biển,Thực Phẩm Khô
Gạo Ngọc Nương lúa tôm ST25 5Kg,Gạo - Nông Sản Khô,Thực Phẩm Khô
Thịt viên 3 phút Heo Cao Bồi Masan hộp 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Gạo Ngọc Nương Lức đỏ túi 1kg,Gạo - Nông Sản Khô,Thực Phẩm Khô
Thịt áp chảo Ponnie 340g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Tảo truyền thống Jaban 40g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Yến mạch mật ong Xuân An hộp 384g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Rong biển Miwon cuộn nướng vị truyền thống 6g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển Miwon cuộn nướng vị pho mai 6g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển Miwon cuộn nướng vị mực 6g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Cá ngừ Tuna VN xé nhỏ ngâm dầu 160g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá ngừ ngâm dầu Tuna VN 160g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá ngừ Tuna VN xốt cà chua 160g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Lá Kim tẩm dầu Ô Liu Miwon 10g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Yến Mạch Hạnh nhân Phô mai Oatta gói 300g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Ruốc khô An Vĩnh 100g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Tôm khô nhỏ An Vĩnh hộp 150g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá cơm sấy giòn ăn liền An Vĩnh hộp 100g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Mực xé tẩm sấy giòn ăn liền An Vĩnh gói 100g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Mực sẽ tẩm sấy giòn ăn liền An Vĩnh 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Mực ống ghim An Vĩnh 400g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Hạt phỉ phết cacao Nuttella 200g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Lốc 2 gói lá kim tẩm dầu oliu Miwon 9g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Tảo cuốn cơm Godbawee 20g*130,Rong Biển - Tảo Biển,Thực Phẩm Khô
Tảo Mi Yuk Godbawee 50g*36,Rong Biển - Tảo Biển,Thực Phẩm Khô
Khô cá đù sữa Hoa Doanh gói 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Khô cá chỉ vàng tẩm Hoa Doanh 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Tép moi Hùng Vương Lenger 65g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá chỉ cháy tỏi Hải Nam 60g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Tép sấy giòn Hải Nam 90g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
"Rong biển tẩm gia vị Daesang Miwon 8 gói x 2,3g",Rong Biển - Tảo Biển,Thực Phẩm Khô
Sườn non lúa mạch chay An Nhiên 150g,Thực Phẩm Chay,Thực Phẩm Khô
Rong biển giòn trộn gia vị Daesang Miwon 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Rong biển trộn cơm Phúc Thịnh Food gói 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Hạt phỉ phết cacao Nutella 350g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Gạo phúc thọ cây trồng Vinaseed hộp 1kg,Gạo - Nông Sản Khô,Thực Phẩm Khô
Mực khô to SSA gói 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá khô chỉ vàng khay 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Tôm nõn khô hộp 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Khô cá nục khay 250g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Ngũ cốc Bakalland Muesli 5 Nuts & Honey gói 300g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Lá rong biển cuốn cơm Ottogi 20g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Lốc 4 gói xốt gia vị hoàn chỉnh gà chiên nước mắm Chin-su gói 70g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Nấm hương Đông Nam Việt 100g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Nấm hương Đông Nam Việt 200g,Gạo - Nông Sản Khô,Thực Phẩm Khô
Bột bánh xèo Meizan 400g,Bột Các Loại,Thực Phẩm Khô
Bơ thực vật Meizan hộp 80g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Bơ thực vật Meizan hộp 200g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Bột bắp Vĩnh Thuận gói 150g,Bột Các Loại,Thực Phẩm Khô
Thạch rau câu pha sẵn vị khoai môn 3K 140g,Bột Các Loại,Thực Phẩm Khô
Ngũ cốc dinh dưỡng Froot Loops Kellogg's hộp 160g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Gạo Lứt Đồ Simply 1kg,Gạo - Nông Sản Khô,Thực Phẩm Khô
Cá ngừ dầu xé nhỏ Seaspimex lon 185g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Patê Cột Đèn Hải Phòng 150g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Thịt xay Halong Canfoco hộp 170g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Pate gan HaLong Canfoco hộp 90g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Pate gan hộp Halong Canfoco hộp 170g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Cá ngừ ngâm dầu Hạ Long Canfoco hộp 175g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Patê Cột Đèn Hải Phòng 90g,Thực Phẩm Đóng Hộp,Thực Phẩm Khô
Bột chiên giòn nêm sẵn gia vị Meizan gói 150g,Bột Các Loại,Thực Phẩm Khô
Ngũ cốc Bakalland Muesli 5 Dried Fruits & Honey gói 300g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
Bột năng đa dụng Meizan gói 400g,Bột Các Loại,Thực Phẩm Khô
Rong biển nấu canh Ottogi gói 50g,Rong Biển - Tảo Biển,Thực Phẩm Khô
Ngũ cốc Bakalland Muesli 5 Tropical Fruits & Honey gói 300g,Ngũ Cốc - Yến Mạch,Thực Phẩm Khô
