product_name,subcategory,parent_category
Sữa hạt hạnh nhân 137 Degrees không đường lốc 3 hộp x 180ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa hạt dẻ cười Degrees 137 truyền thống 180ml lốc 3,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa óc chó Degrees truyền thống hộp 1L,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa hạt hạnh nhân Celano không đường hộp 1L,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa hạt hạnh nhân 137 Degrees vị truyền thống hộp 1L,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa chua uống YoMost hương bạc hà và việt quất lốc 4 hộp x 170ml,Sữa Chua - Váng Sữa,Sữa các loại
DUTCH LADY STT cao khỏe có đường 170ml,Sữa tươi,Sữa các loại
Sữa chua ăn tự nhiên Farmers Union Greek Style 500g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua tươi nguyên chất Farmers Union Greek Style Lốc 2 hộp x 140g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua ăn vị mật ong Farmers Union Greek Style Lốc 2 hộp x 140g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa đậu nành đậu đỏ Vinamilk 4 hộp x 180ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa đậu nành hạnh nhân Vinamilk 4 hộp x 180ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa trái cây Lof Kun hương nho 180ml,Sữa tươi,Sữa các loại
Sữa chua uống men sống Vinamilk Probi hương việt quất lốc 4 chai x 130ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa đậu nành Fami canxi ít đường bịch 200ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Thùng 36 hộp sữa đậu nành Fami canxi ít đường 200ml,Sữa Hạt - Sữa Đậu,Sữa các loại
"Nước đậu đen, óc chó, hạnh nhân Sahmyook hộp 950ml",Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa tươi tiệt trùng nguyên kem Meadow Fresh lốc 3 hộp x 200ml,Sữa tươi,Sữa các loại
Lốc 4 chai sữa chua uống có đường Probi Vinamilk 130ml,Sữa Chua - Váng Sữa,Sữa các loại
Phô mai các loại hạt dinh dưỡng QBB 90g,Bơ Sữa - Phô Mai,Sữa các loại
Sữa tiệt trùng Cô gái Hà Lan không đường lốc 4 hộp x 180ml,Sữa tươi,Sữa các loại
Sữa uống lên men Betagen hương dứa chai 300ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa đậu nành Fami canxi Vinasoy lốc 6 hộp x 200ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Phô mai Con Bò Cười Light hộp 120g,Bơ Sữa - Phô Mai,Sữa các loại
Sữa uống dinh dưỡng Abbott Glucerna hương vani chai 220ml,Sữa Bột,Sữa các loại
Sữa tươi thanh trùng Mộc Châu không đường chai 900g,Sữa tươi,Sữa các loại
Sữa uống lên men Yakult lốc 5 chai x 65ml,Sữa Chua - Váng Sữa,Sữa các loại
Thùng 48 gói sữa tiệt trùng DUTCH LADY hương dâu 220ml/210ml,Sữa tươi,Sữa các loại
Bơ nhạt Président gói 200g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai Emmental gói 220g,Sữa Chua - Váng Sữa,Sữa các loại
Phô mai Kiwifood Gouda gói 200g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai Mozzarella gói 200g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai cheddar Kiwifood gói 200g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai gói Edam 200g,Bơ Sữa - Phô Mai,Sữa các loại
Bơ nhạt President gói 125g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai Paysan Brie Breton hộp 125g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai Paysan camembert breton hộp 125g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai Zelachi cheddar gói 100g,Bơ Sữa - Phô Mai,Sữa các loại
Sữa tươi tiệt trùng Vinamilk không đường lốc 4 hộp x 180ml,Sữa tươi,Sữa các loại
Lốc 4 hộp sữa tươi tiệt trùng nguyên chất TH True Milk 180ml,Sữa tươi,Sữa các loại
Phô mai Mozzarella lát Lactima 200g,Bơ Sữa - Phô Mai,Sữa các loại
Phô mai lát Lactima Cheddar 200g,Bơ Sữa - Phô Mai,Sữa các loại
Lốc 4 hộp sữa chua ăn Meiji nguyên chất 90g,Sữa Chua - Váng Sữa,Sữa các loại
Lốc 4 hộp sữa chua ăn Meiji dâu tây 90g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa trái cây KUN vị nho túi 110ml,Sữa tươi,Sữa các loại
Phô mai hun khói Solse sợi dê gói 100g,Bơ Sữa - Phô Mai,Sữa các loại
Sữa chua uống Nestle Yogu tổ yến gói 85ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua uống hương cam Yogu 85ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua Vinamilk nha đam ít đường hộp 100g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua ăn Dalat Milk có đường 500g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa Bột Nutifood Growplus lon 1.5 kg,Sữa Bột,Sữa các loại
Sữa bột NutiFood Grow Plus+ trên 1 tuổi lon 1.5kg (xanh),Sữa Bột,Sữa các loại
Sữa chua nếp cẩm Mộc Châu hũ 160g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua men sống Nuti Food 5 chai x 65ml,Sữa Chua - Váng Sữa,Sữa các loại
"Creamer đặc có đường Ngôi Sao Phương Nam Vinamilk hộp 1,284kg",Sữa Đặc,Sữa các loại
Lốc 4 hộp sữa tiệt trùng THTRUE MILK topkid 180ml,Sữa tươi,Sữa các loại
Phô mai cắt Emmetal 200g,Bơ Sữa - Phô Mai,Sữa các loại
Sữa thanh trùng Mộc Châu không đường hộp 900ml,Sữa tươi,Sữa các loại
Sữa chua ăn vị vani Farmers Union Greek Style Yoghurt With A Hint Of Vanilla Bean 950g,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua uống men sống Vinamilk Probi hương dứa Lốc 5 chai x 65ml,Sữa Chua - Váng Sữa,Sữa các loại
Thùng 36 hộp sữa đậu nành Vinasoy Fami nguyên chất ít đường 200ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa chua uống Meiji nguyên chất vỉ 4 hộp x 100ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua uống Meiji dâu tây vỉ 4 hộp x 100ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa chua uống Meiji việt quất vỉ 4 hộp x 100ml,Sữa Chua - Váng Sữa,Sữa các loại
"Sữa đậu đen, óc chó, hạnh nhân Sahmyook túi 195ml",Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa tươi tiệt trùng nguyên chất TH True Milk thùng 48 gói x 220ml,Sữa tươi,Sữa các loại
Thùng 48 hộp sữa tươi tiệt trùng TH True Milk có đường 180ml,Sữa tươi,Sữa các loại
Sữa chua uống Kun hương cam gói 110ml,Sữa Chua - Váng Sữa,Sữa các loại
Thùng 48 hộp sữa tươi tiệt trùng Dutch Lady không đường 180ml,Sữa tươi,Sữa các loại
Sữa Glucerna Hương Lúa Mạch hộp 850g,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa Ensure hương vani chai 237ml,Sữa Bột,Sữa các loại
"Sữa đậu đen, óc chó, hạnh nhân Sahmyook hộp 190ml",Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa chua uống KUN vị kem dâu túi 110ml,Sữa Chua - Váng Sữa,Sữa các loại
Sữa tươi thanh trùng Mộc Châu có đường chai 880ml,Sữa tươi,Sữa các loại
Sữa thanh trùng Mộc Châu có đường hộp 900ml,Sữa tươi,Sữa các loại
Sữa đậu nành Fami Canxi ít đường 200ml,Sữa Hạt - Sữa Đậu,Sữa các loại
Sữa chua uống thanh trùng Lothamilk có đường chai 880ml,Sữa Chua - Váng Sữa,Sữa các loại
