product_name,subcategory,parent_category
Nấm Bunapi Biovegi hộp 100g,"Củ, Quả",Rau - Củ - Trái Cây
Bắp cải trắng,Rau Lá,Rau - Củ - Trái Cây
Lá trà xanh gói 300g,Rau Lá,Rau - Củ - Trái Cây
Nấm sò trắng 500g,"Củ, Quả",Rau - Củ - Trái Cây
Dưa lê trắng,Trái cây tươi,Rau - Củ - Trái Cây
Dưa hấu ruột vàng,Trái cây tươi,Rau - Củ - Trái Cây
Dưa hấu không hạt,Trái cây tươi,Rau - Củ - Trái Cây
Thanh long ruột đỏ,Trái cây tươi,Rau - Củ - Trái Cây
Quả phật thủ,"Củ, Quả",Rau - Củ - Trái Cây
Xoài dài giống Đài Loan,Trái cây tươi,Rau - Củ - Trái Cây
Chanh leo (chanh dây),Trái cây tươi,Rau - Củ - Trái Cây
Xoài giống Úc,Trái cây tươi,Rau - Củ - Trái Cây
Đu đủ ruột đỏ,Trái cây tươi,Rau - Củ - Trái Cây
Chôm chôm,Trái cây tươi,Rau - Củ - Trái Cây
Táo xanh,Trái cây tươi,Rau - Củ - Trái Cây
Hồng Xiêm (Sapo),Trái cây tươi,Rau - Củ - Trái Cây
Ổi lê,Trái cây tươi,Rau - Củ - Trái Cây
Dưa hấu ruột đỏ,Trái cây tươi,Rau - Củ - Trái Cây
Chuối dole,Trái cây tươi,Rau - Củ - Trái Cây
Xoài tứ quý,Trái cây tươi,Rau - Củ - Trái Cây
Nho xanh không hạt Nam Phi,Trái cây tươi,Rau - Củ - Trái Cây
Dứa/khóm,Trái cây tươi,Rau - Củ - Trái Cây
Bưởi hồng da xanh túi lưới,Trái cây tươi,Rau - Củ - Trái Cây
Cam ruột vàng úc,Trái cây tươi,Rau - Củ - Trái Cây
Su hào xanh WinEco,"Củ, Quả",Rau - Củ - Trái Cây
Bắp cải tím WinEco,Rau Lá,Rau - Củ - Trái Cây
Cần tây nhỏ WinEco 100g,Rau Lá,Rau - Củ - Trái Cây
Dưa lê kim hoàng hậu WinEco,Trái cây tươi,Rau - Củ - Trái Cây
Táo Gala Mỹ,Trái cây tươi,Rau - Củ - Trái Cây
Táo Ambrosia Mỹ hộp 6 trái,Trái cây tươi,Rau - Củ - Trái Cây
Táo Candine Pháp,Trái cây tươi,Rau - Củ - Trái Cây
Súp lơ (Bông cải) xanh,Rau Lá,Rau - Củ - Trái Cây
Cà rốt,"Củ, Quả",Rau - Củ - Trái Cây
Khoai môn,"Củ, Quả",Rau - Củ - Trái Cây
Cam lòng vàng,Trái cây tươi,Rau - Củ - Trái Cây
Cà tím dài,"Củ, Quả",Rau - Củ - Trái Cây
Xoài cát chu,Trái cây tươi,Rau - Củ - Trái Cây
Kiwi xanh New Zealand,Trái cây tươi,Rau - Củ - Trái Cây
Cam Sành loại nhỏ,Trái cây tươi,Rau - Củ - Trái Cây
Lê Hàn Quốc,Trái cây tươi,Rau - Củ - Trái Cây
Thanh long ruột trắng,Trái cây tươi,Rau - Củ - Trái Cây
Xoài cát chu bao vàng,Trái cây tươi,Rau - Củ - Trái Cây
Mận sữa,Trái cây tươi,Rau - Củ - Trái Cây
Chuối vàng,Trái cây tươi,Rau - Củ - Trái Cây
Mận đá đường,Trái cây tươi,Rau - Củ - Trái Cây
Hành củ Hải Dương,"Củ, Quả",Rau - Củ - Trái Cây
Việt quất tươi New Zealand hộp 125g,Trái cây tươi,Rau - Củ - Trái Cây
Bưởi Diễn (Quả ),Trái cây tươi,Rau - Củ - Trái Cây
Táo xanh Pháp,Trái cây tươi,Rau - Củ - Trái Cây
Dâu tây Sơn La hộp 250g,Trái cây tươi,Rau - Củ - Trái Cây
Táo rockit New Zealand (hộp 3 trái),Trái cây tươi,Rau - Củ - Trái Cây
Táo Đỏ Mỹ,Trái cây tươi,Rau - Củ - Trái Cây
Kiwi xanh Newzealand (4trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Táo Envy xuất xứ Mỹ (3Trái/Hộp),Trái cây tươi,Rau - Củ - Trái Cây
Táo Envy New Zealand 3 quả/hộp,Trái cây tươi,Rau - Củ - Trái Cây
Chanh có hạt 250g,Trái cây tươi,Rau - Củ - Trái Cây
Khoai lang mật,"Củ, Quả",Rau - Củ - Trái Cây
Chà là nguyên cành Devie hộp 500g,Trái cây tươi,Rau - Củ - Trái Cây
Táo Ambrosia Canada,Trái cây tươi,Rau - Củ - Trái Cây
Nấm Đông Cô ( Nấm Hương) 200g,"Củ, Quả",Rau - Củ - Trái Cây
Củ gừng 100g,"Củ, Quả",Rau - Củ - Trái Cây
Củ nghệ 100g,"Củ, Quả",Rau - Củ - Trái Cây
Củ riềng 100g,"Củ, Quả",Rau - Củ - Trái Cây
Lá dứa 200g,Trái cây tươi,Rau - Củ - Trái Cây
Táo Tessa Hà Lan (6 trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Táo Tessa Hà Lan,Trái cây tươi,Rau - Củ - Trái Cây
Dưa leo cocktail Globalgap 500g,"Củ, Quả",Rau - Củ - Trái Cây
Xà lách lolo xanh Globalgap 300g,Rau Lá,Rau - Củ - Trái Cây
Xoài Cát Chu Chú Chín,Trái cây tươi,Rau - Củ - Trái Cây
Dưa hấu Hắc Mỹ Nhân loại 1,Trái cây tươi,Rau - Củ - Trái Cây
Cam sành loại 1,Trái cây tươi,Rau - Củ - Trái Cây
Bưởi 5 roi túi lưới loại 1,Trái cây tươi,Rau - Củ - Trái Cây
Me ngọt Thái Lan hộp 400g,"Củ, Quả",Rau - Củ - Trái Cây
Rau củ hỗn hợp gói 400g,Rau Lá,Rau - Củ - Trái Cây
Rau muống bào gói 200g,Rau Lá,Rau - Củ - Trái Cây
Hoa chuối bào gói 200g,Trái cây tươi,Rau - Củ - Trái Cây
Hoa chuối nguyên bắp gói 600g,Trái cây tươi,Rau - Củ - Trái Cây
Rau muống cắt khúc gói 300g,Rau Lá,Rau - Củ - Trái Cây
Cà chua cherry mix 300g,Trái cây tươi,Rau - Củ - Trái Cây
Cà chua chocolate 300g,"Củ, Quả",Rau - Củ - Trái Cây
Ớt trái cây 150g,"Củ, Quả",Rau - Củ - Trái Cây
Đậu tươi hỗn hợp 100g,"Củ, Quả",Rau - Củ - Trái Cây
Cà rốt baby 200g,"Củ, Quả",Rau - Củ - Trái Cây
Ớt Chuông màu baby HFG 250g,"Củ, Quả",Rau - Củ - Trái Cây
Táo đỏ Tân Cương thượng hạng Devie 250g,Trái cây tươi,Rau - Củ - Trái Cây
Táo Cosmic Mỹ,Trái cây tươi,Rau - Củ - Trái Cây
Xoài Đỏ giống Đài Loan,Trái cây tươi,Rau - Củ - Trái Cây
Dưa lưới vỏ xanh ruột cam,Trái cây tươi,Rau - Củ - Trái Cây
Cà pháo 500g,"Củ, Quả",Rau - Củ - Trái Cây
Ngô ngọt uyên ương,"Củ, Quả",Rau - Củ - Trái Cây
Măng tây xanh 200g,"Củ, Quả",Rau - Củ - Trái Cây
Rau lang 500g,Rau Lá,Rau - Củ - Trái Cây
Lá mè 50g,Rau Lá,Rau - Củ - Trái Cây
Đậu bắp gói 300g,"Củ, Quả",Rau - Củ - Trái Cây
Ớt cay 50g,"Củ, Quả",Rau - Củ - Trái Cây
Rau dền gói 500g,Rau Lá,Rau - Củ - Trái Cây
Củ sả 100g,"Củ, Quả",Rau - Củ - Trái Cây
Cải xoăn 300g,Rau Lá,Rau - Củ - Trái Cây
Đậu cove xanh gói 500g,"Củ, Quả",Rau - Củ - Trái Cây
Nấm hỗn hợp 300g,"Củ, Quả",Rau - Củ - Trái Cây
Nấm hỗn hợp đông trùng hạ thảo 250g,"Củ, Quả",Rau - Củ - Trái Cây
Nấm đông trùng hạ thảo tươi 100g,"Củ, Quả",Rau - Củ - Trái Cây
Dưa chuột baby (dưa leo) 500g,"Củ, Quả",Rau - Củ - Trái Cây
Húng láng 50g,Rau Lá,Rau - Củ - Trái Cây
Húng bạc hà 50g,Rau Lá,Rau - Củ - Trái Cây
Rau Răm 50g,Rau Lá,Rau - Củ - Trái Cây
Rau ngổ 50g,Rau Lá,Rau - Củ - Trái Cây
Bưởi hồng da xanh miền Tây,Trái cây tươi,Rau - Củ - Trái Cây
Lá sung 100g,Rau Lá,Rau - Củ - Trái Cây
Quất 200g,Trái cây tươi,Rau - Củ - Trái Cây
Cải xoong 300g,Rau Lá,Rau - Củ - Trái Cây
Cải làn 500g,Rau Lá,Rau - Củ - Trái Cây
Dọc mùng 300g,Rau Lá,Rau - Củ - Trái Cây
Cà chua cherry đỏ 300g,Trái cây tươi,Rau - Củ - Trái Cây
Bí nụ 200g,"Củ, Quả",Rau - Củ - Trái Cây
Ngọn bí 500g,Rau Lá,Rau - Củ - Trái Cây
Combo Nấm thủy tiên Biovegi 200g,"Củ, Quả",Rau - Củ - Trái Cây
Nấm đông trùng hạ thảo (bỏ gốc) 50g,"Củ, Quả",Rau - Củ - Trái Cây
Dừa tiện lợi (Lốc 3),Trái cây tươi,Rau - Củ - Trái Cây
Hành củ Hải Dương hộp 300g,"Củ, Quả",Rau - Củ - Trái Cây
Tỏi củ Hải Dương hộp 300g,"Củ, Quả",Rau - Củ - Trái Cây
Dừa xiêm (Dừa tiện lợi),Trái cây tươi,Rau - Củ - Trái Cây
Hạt sen tươi Senta 200g,"Củ, Quả",Rau - Củ - Trái Cây
Bí đỏ hồ lô,"Củ, Quả",Rau - Củ - Trái Cây
Táo Envy Mỹ 6 trái/hộp,Trái cây tươi,Rau - Củ - Trái Cây
Cam vàng Úc ( 3 trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Tiêu xanh gói 50g,"Củ, Quả",Rau - Củ - Trái Cây
Măng sợi khô nấu ngay Kim Bôi gói 500g,"Củ, Quả",Rau - Củ - Trái Cây
Dâu Hàn Quốc hộp 250g,Trái cây tươi,Rau - Củ - Trái Cây
Kiwi vàng Pháp,Trái cây tươi,Rau - Củ - Trái Cây
Kiwi vàng Pháp 4 trái/hộp,Trái cây tươi,Rau - Củ - Trái Cây
Táo Ambrosia Mỹ ( 3 trái/hộp ),Trái cây tươi,Rau - Củ - Trái Cây
Táo Kiku Mỹ,Trái cây tươi,Rau - Củ - Trái Cây
Măng trúc đặc sản gói 300g,"Củ, Quả",Rau - Củ - Trái Cây
Kiwi xanh Newzealand (2Trái/Hộp),Trái cây tươi,Rau - Củ - Trái Cây
Kiwi vàng Pháp 2 trái/hộp,Trái cây tươi,Rau - Củ - Trái Cây
Hành củ Hải Dương gói 100g,"Củ, Quả",Rau - Củ - Trái Cây
Tỏi củ Hải Dương 100g,"Củ, Quả",Rau - Củ - Trái Cây
Hành Lý Sơn 100g,"Củ, Quả",Rau - Củ - Trái Cây
Xoài keo bao vàng,Trái cây tươi,Rau - Củ - Trái Cây
Dưa lưới sạch Đế Vương Super King Ruột cam,Trái cây tươi,Rau - Củ - Trái Cây
Cam canh,Trái cây tươi,Rau - Củ - Trái Cây
Táo Fuji Nhật 26-40,Trái cây tươi,Rau - Củ - Trái Cây
Táo Kinsei Nhật 24-40,Trái cây tươi,Rau - Củ - Trái Cây
Việt quất New Zealand hộp 125g,Trái cây tươi,Rau - Củ - Trái Cây
Lê đỏ Nam phi,Trái cây tươi,Rau - Củ - Trái Cây
Lá giang 100g,Rau Lá,Rau - Củ - Trái Cây
Cà chua beef Globalgap khay 500g,"Củ, Quả",Rau - Củ - Trái Cây
Ớt chuông đỏ Globalgap 400g,"Củ, Quả",Rau - Củ - Trái Cây
Combo Hành lá + Ngò rí 50g,Rau Lá,Rau - Củ - Trái Cây
Dâu Hàn Quốc 330g,Trái cây tươi,Rau - Củ - Trái Cây
Dâu tây Sơn La 500g,Trái cây tươi,Rau - Củ - Trái Cây
Ớt sừng 100g,"Củ, Quả",Rau - Củ - Trái Cây
"Táo Fuji Nam phi túi 1,5kg",Trái cây tươi,Rau - Củ - Trái Cây
Húng quế 50g,Rau Lá,Rau - Củ - Trái Cây
Thì là 50g,"Củ, Quả",Rau - Củ - Trái Cây
Nho xanh Shine Muscat Hàn Quốc 450g,Trái cây tươi,Rau - Củ - Trái Cây
Nho đen ngón tay Úc,Trái cây tươi,Rau - Củ - Trái Cây
Táo Kinsei Nhật (2 trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Táo Nhật Orin 3 Trái/hộp,Trái cây tươi,Rau - Củ - Trái Cây
Táo Fuji Nam Phi túi 3kg,Trái cây tươi,Rau - Củ - Trái Cây
Súp lơ trắng WinEco,"Củ, Quả",Rau - Củ - Trái Cây
Chanh không hạt,Trái cây tươi,Rau - Củ - Trái Cây
Táo Sekaiichi Nhật 8-12,Trái cây tươi,Rau - Củ - Trái Cây
Hạt sen tươi gói 200g,"Củ, Quả",Rau - Củ - Trái Cây
Hành Lý Sơn gói 500g,"Củ, Quả",Rau - Củ - Trái Cây
Mận An Phước,Trái cây tươi,Rau - Củ - Trái Cây
Táo Envy New túi 1Kg,Trái cây tươi,Rau - Củ - Trái Cây
Su su quả baby 500g,"Củ, Quả",Rau - Củ - Trái Cây
Chanh không hạt 500g,Trái cây tươi,Rau - Củ - Trái Cây
Lê Nam Phi,Trái cây tươi,Rau - Củ - Trái Cây
Chuối xanh chưng tết,Trái cây tươi,Rau - Củ - Trái Cây
Dưa lê kim cô nương,Trái cây tươi,Rau - Củ - Trái Cây
Tỏi củ Lý Sơn 100g,"Củ, Quả",Rau - Củ - Trái Cây
Cherry New Zealand,Trái cây tươi,Rau - Củ - Trái Cây
Cam vàng Mỹ (3 Trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Dâu Hàn Quốc hộp 330g,Trái cây tươi,Rau - Củ - Trái Cây
Cải xanh baby WinEco 300g,Rau Lá,Rau - Củ - Trái Cây
Bắp cải tím,Rau Lá,Rau - Củ - Trái Cây
Lá vối tươi hộp 200g,Rau Lá,Rau - Củ - Trái Cây
Nho đen không hạt Mỹ,Trái cây tươi,Rau - Củ - Trái Cây
Canh bí đỏ 350g,"Củ, Quả",Rau - Củ - Trái Cây
Chanh tươi không hạt 250g,Trái cây tươi,Rau - Củ - Trái Cây
Cần tây nhỏ 100g,Rau Lá,Rau - Củ - Trái Cây
Mùi ta 50g,Rau Lá,Rau - Củ - Trái Cây
Cần nước dài 500g,Rau Lá,Rau - Củ - Trái Cây
Đậu cove nhật 300g,"Củ, Quả",Rau - Củ - Trái Cây
Bắp cải trái tim WinEco,Rau Lá,Rau - Củ - Trái Cây
Bí xanh (bí đao) WinEco,"Củ, Quả",Rau - Củ - Trái Cây
Nấm đùi gà WinEco 300g,"Củ, Quả",Rau - Củ - Trái Cây
Kiwi vàng New Zealand,Trái cây tươi,Rau - Củ - Trái Cây
Táo Envy NewZealand 90 - 110,Trái cây tươi,Rau - Củ - Trái Cây
Tỏi tây gói 100g,"Củ, Quả",Rau - Củ - Trái Cây
Cải chíp 500g,Rau Lá,Rau - Củ - Trái Cây
Cải cúc 300g,Rau Lá,Rau - Củ - Trái Cây
Cải ngồng 500g,Rau Lá,Rau - Củ - Trái Cây
Ngọn su su 500g,Rau Lá,Rau - Củ - Trái Cây
Mùi tàu (Ngò gai) 50g,Rau Lá,Rau - Củ - Trái Cây
Cam cara Úc ( 3 trái/hộp),Trái cây tươi,Rau - Củ - Trái Cây
Kiwi vàng Newzealand Organic (3Trái/Hộp),Trái cây tươi,Rau - Củ - Trái Cây
Kiwi vàng Newzealand (2Trái/Hộp),Trái cây tươi,Rau - Củ - Trái Cây
Khóm đỏ chưng tết,Trái cây tươi,Rau - Củ - Trái Cây
Bưởi đỏ Tân Lạc,Trái cây tươi,Rau - Củ - Trái Cây
Hộp quà - Dưa lưới ruột cam/xanh (2 quả),Trái cây tươi,Rau - Củ - Trái Cây
Xà lách lolo xanh 300g,Rau Lá,Rau - Củ - Trái Cây
Dưa Hấu khắc chữ chưng Tết,Trái cây tươi,Rau - Củ - Trái Cây
Khóm xanh tết chưng tết,Trái cây tươi,Rau - Củ - Trái Cây
Xà Lách Crispy HFG300g,Rau Lá,Rau - Củ - Trái Cây
