date,"Củ, Quả",Rau Lá,Trái cây tươi
2026-03-18,0.909180120334748,0.8271939659155235,0.7853902525326112
2026-03-19,0.909180120334748,0.8271939659155235,0.669785437986518
2026-03-20,0.909180120334748,0.8271939659155235,0.669785437986518
2026-03-21,0.9080372201406054,0.8271939659155235,0.6798093476472447
2026-03-22,0.9080372201406054,0.8271939659155235,0.6798093476472447
2026-03-23,0.9080372201406054,0.8271939659155235,0.7872506748446497
2026-03-24,0.9080372201406054,0.8271939659155235,0.7961755455448739
2026-03-25,0.9039784434734909,0.8330368351830696,0.7980001219396481
2026-03-26,0.9027512349620668,0.8330368351830696,0.748002555391996
2026-03-27,0.9039784434734909,0.8330368351830696,0.748002555391996
2026-03-28,0.9039784434734909,0.8330368351830696,0.748002555391996
