product_name,unit,final_price,marked_price,product_url,scrape_timestamp,run_id
Lốc 4 hộp sữa tươi tiệt trùng Nutimilk100 có đường 180ml,Gói 4,25500.0,33900.0,https://winmart.vn/products/nutimilk100-sttt-co-duong-180ml--s10170370?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Lốc 4 hộp sữa tươi tiệt trùng Nutimilk100 ít đường 180ml,Gói 4,25500.0,33900.0,https://winmart.vn/products/nutimilk100-sttt-it-duong-180ml--s10170372?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa chua hoa quả Hoff vị dâu tây vỉ 4 hộp 55g,Gói 4,37100.0,47600.0,https://winmart.vn/products/hoff-sua-chua-vi-dau-tay-55g--s10170423?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa chua men sống Nuti Food 5 chai x 65ml,Gói 5,18800.0,24200.0,https://winmart.vn/products/nuvi-sua-chua-uong-men-song-chai-65ml--s10320936?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa tươi tiệt trùng nguyên kem Meadow Fresh hộp 1L,Hộp,45400.0,57700.0,https://winmart.vn/products/meadow-fresh-sua-tiet-trung-nguyenkem-1l--s10010634?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa tươi tiệt trùng ít béo Meadow Fresh hộp 1L,Hộp,45400.0,57700.0,https://winmart.vn/products/meadow-fresh-sua-tiet-trung-it-beo-1l--s10010635?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa tươi tiệt trùng Meadow Fresh giàu canxi hộp 1L,Hộp,54300.0,69000.0,https://winmart.vn/products/meadow-fresh-sua-tiet-trung-canxi-1l--s10010636?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
MEADOW FRESH Sữa tươi tách béo 1L,Hộp,45400.0,57700.0,https://winmart.vn/products/meadow-fresh-sua-tuoi-tach-beo-1l--s10406991?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa chua ăn tự nhiên Farmers Union Greek Style 500g,Hộp,128000.0,154000.0,https://winmart.vn/products/greek-sua-chua-an-tu-nhien-500g--s10623200?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Lốc 4 hộp sữa lúa mạch cacao NUVI có thạch 170ml,Gói 4,28300.0,33500.0,https://winmart.vn/products/nuvi-sua-lua-mach-cacao-co-thach-170ml--s10194701?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
Sữa chua ăn vị mật ong Farmers Union Greek Style Lốc 2 hộp x 140g,Gói 2,75300.0,90000.0,https://winmart.vn/products/greek-sua-chua-an-mat-ong-140g--s10623202?storeGroupCode=1998&storeCode=1535,"1/28/2026, 2:44:10 PM",7cf53209-1f57-47af-9b00-8a4958b6a1e1
