date,Sữa tươi,Sữa Hạt - Sữa Đậu,Bơ Sữa - Phô Mai,Sữa Chua - Váng Sữa,Sữa Đặc,Sữa Bột
2026-02-19,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-20,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-21,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-22,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-23,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-24,0.9575231724781733,0.8851055940490531,0.7267162680389923,0.8378210239409852,1.0144854145573952,1.0102604758436797
2026-02-25,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-02-26,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-02-27,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-02-28,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-03-01,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-03-02,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-03-03,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8723920581054685,1.0191612799947665,1.0102604758436797
2026-03-04,0.9723680250095862,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-05,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-06,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-07,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-08,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-09,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-10,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-11,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-12,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-13,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-14,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-15,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-16,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-17,0.9683699417901911,0.9196392617122269,0.7435061211481326,0.8721018890689071,1.0191612799947665,1.0102604758436797
2026-03-18,0.9512917240870545,0.8751268298716721,0.6899378394162438,0.8289799917961554,1.0191612799947665,1.0102604758436797
2026-03-19,0.9512917240870545,0.8751268298716721,0.6899378394162438,0.8289799917961554,1.0191612799947665,1.0102604758436797
2026-03-20,0.9512917240870545,0.8751268298716721,0.6899378394162438,0.8289799917961554,1.0191612799947665,1.0102604758436797
