product_name,subcategory,parent_category
Phở Bò Chin su Story có thịt tô 131g,Phở - Bún,Mì - Thực Phẩm Ăn Liền
OMACHI Lẩu tự sôi bắpbòriêucua 276g/300g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Cung Đình Kool spaghetti gói 105g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Ý Reggia Spaghetti 19 Pasta 500g,Mì,Mì - Thực Phẩm Ăn Liền
Mì ly Mini Doraemon vị Hải Sản Chua Ngọt 53g,Mì,Mì - Thực Phẩm Ăn Liền
Mì ly mini Doraemon hàu sữa phô mai 48g,Mì,Mì - Thực Phẩm Ăn Liền
Mỳ ly khô gà cay Samyang vị phô mai 70g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Kool Cung Đình BBQ Châu Á 105g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Ottogi Jin tương đen vị bò 135g,Mì,Mì - Thực Phẩm Ăn Liền
Cháo tươi thịt bằm và bí đỏ SG Food gói 240g,Cháo,Mì - Thực Phẩm Ăn Liền
Cháo tươi SG Food baby gà cà rốt gói 240g,Cháo,Mì - Thực Phẩm Ăn Liền
Cháo tươi cá hồi và cải bó xôi SG Food gói 240g,Cháo,Mì - Thực Phẩm Ăn Liền
​​​​​​​Mì xào khô ăn liền vị gà cay Samyang 140g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh gạo Young Poong Topokki vị phô mai 120g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh gạo Topokki vị phô mai Young Poong hộp 120g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Hảo Hảo mini handy tôm chua cay 47g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh tráng siêu mỏng Tinh Nguyên 180g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh tráng Tinh Nguyên 200g,Mì,Mì - Thực Phẩm Ăn Liền
Mì chũ Thiên Nhiên Xanh gói 1kg,Mì,Mì - Thực Phẩm Ăn Liền
Miến dong Na Rì Thiên Nhiên Xanh 500g,Miến - Hủ Tíu - Bánh Canh,Mì - Thực Phẩm Ăn Liền
Mì chũ Thiên Nhiên Xanh gói 500g,Mì,Mì - Thực Phẩm Ăn Liền
Mì gói ăn liền vị gà cay Samyang 145g,Mì,Mì - Thực Phẩm Ăn Liền
Mì khoai tây Omachi Special bò hầm xốt vang thùng 30 gói x 92g,Mì,Mì - Thực Phẩm Ăn Liền
Bún khô Hùng Lô Thiên Nhiên Xanh 500g,Phở - Bún,Mì - Thực Phẩm Ăn Liền
Bánh đa nem Thiên Nhiên Xanh gói 75g (gói 40 chiếc),Miến - Hủ Tíu - Bánh Canh,Mì - Thực Phẩm Ăn Liền
3 MIỀN Gold Mì tôm chua cay ĐB 75g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Ý Ottogi 500g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 20 gói mì Acecook ăn liền Siukay cay 7 cấp độ vị hải sản 128g,Mì,Mì - Thực Phẩm Ăn Liền
Mì trộn ăn liền tương đen Koreno Jjajangmen Paldo gói 115g,Mì,Mì - Thực Phẩm Ăn Liền
Mì khô gà Samyang cực cay 140g,Mì,Mì - Thực Phẩm Ăn Liền
Cháo SGFood bổ dưỡng tổ yến cá hồi 240g,Cháo,Mì - Thực Phẩm Ăn Liền
Cháo SGFood bổ dưỡng tổ yến hạt sen lá dứa 240g,Cháo,Mì - Thực Phẩm Ăn Liền
Cháo bổ dưỡng gà ác nhân sâm SG Food gói 240g,Cháo,Mì - Thực Phẩm Ăn Liền
Thùng 24 gói mì ăn liền Siukay cay 7 cấp độ vị bò Acecook 127g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Ottogi không gói gia vị 110g,Mì,Mì - Thực Phẩm Ăn Liền
Mì tương đen Ottogi Bắc Kinh 135g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Kokomi Đại Tôm Chua Cay 65g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 24 gói Mì spaghetti Bistro xốt bò bằm kiểu Ý 95g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Bistro Spaghetti xốt phomai Ý 100g,Mì,Mì - Thực Phẩm Ăn Liền
Mì tương đen Bắc Kinh Ottogi gói 83g,Mì,Mì - Thực Phẩm Ăn Liền
Phở Hà Nội Cung Đình hương vị bò 68g*30,Phở - Bún,Mì - Thực Phẩm Ăn Liền
Phở Hà Nội Cung Đình hương vị gà 68g*30,Phở - Bún,Mì - Thực Phẩm Ăn Liền
Mì gói khô gà cay Carbonara Samyang 130g,Mì,Mì - Thực Phẩm Ăn Liền
Mì bò hầm Ottogi 120g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh đa khô Vifon 300g,Miến - Hủ Tíu - Bánh Canh,Mì - Thực Phẩm Ăn Liền
Mì Ly Khô Gà Cay Carbonara 80g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 18 hộp mì Omachi khoai tây xốt bò hầm 92/93g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Siukay vị gà cay phô mai Acecook 129g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 18 hộp mì Omachi sườn hầm ngũ quả 92/95g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 30 gói mì Kokomi Đại 90 Tôm chua cay 90g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 12 hộp mì Omachi trộn phô mai trứng muối 105g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Omachi trộn xốt Spaghetti 105g,Mì,Mì - Thực Phẩm Ăn Liền
Nui hình xoắn Meizan gói 300g,Mì,Mì - Thực Phẩm Ăn Liền
Mì bò hầm Ottogi Lốc 8 gói x 120g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh tráng Việt San gói 280g,Mì,Mì - Thực Phẩm Ăn Liền
Mì gà nấm Micoem gói 70g,Mì,Mì - Thực Phẩm Ăn Liền
Mì tôm chanh Omni gói 75g,Mì,Mì - Thực Phẩm Ăn Liền
Bánh đa cua ăn liền Vifon gói 60g,Miến - Hủ Tíu - Bánh Canh,Mì - Thực Phẩm Ăn Liền
Mì khoai tây Cung Đình vị lẩu tôm chua cay Micoem 65g,Mì,Mì - Thực Phẩm Ăn Liền
Cháo tươi baby bò đậu Hà Lan cà rốt SG Food gói 240g,Cháo,Mì - Thực Phẩm Ăn Liền
"MEIZAN Nui cao cấp-chữ ""C"" 200g",Mì,Mì - Thực Phẩm Ăn Liền
Mì ăn liền khoai tây Cung Đình Micoem vị sườn hầm ngũ quả gói 80g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Handy Hảo Hảo chay lẩu nấm thập cẩm 66g,Mì,Mì - Thực Phẩm Ăn Liền
Thùng 12 hộp mì Omachi trộn xốt Spaghetti 105g,Mì,Mì - Thực Phẩm Ăn Liền
Mì khoai tây Micoem hương măng gói 79g,Mì,Mì - Thực Phẩm Ăn Liền
Mì Spaghetti Bistro xốt bò bằm Ý 95g,Mì,Mì - Thực Phẩm Ăn Liền
